filename,width,height,class,xmin,ymin,xmax,ymax,angle
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W389.jpg,286,176,gun,185,16,268,97,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W3892.jpg,640,360,gun,14,132,631,457,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W3892.jpg,640,360,gun,259,22,640,251,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W3892.jpg,640,360,gun,315,0,621,143,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W3896.jpg,640,360,gun,0,4,595,384,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W3898.jpg,640,360,gun,60,17,599,319,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W3900.jpg,640,360,gun,64,0,500,209,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W3901.jpg,640,360,gun,60,26,561,318,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W3902.jpg,640,360,gun,160,8,495,233,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W3903.jpg,640,360,gun,75,13,355,253,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W3905.jpg,426,180,gun,209,85,364,180,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W3906.jpg,225,225,pistol,19,10,222,189,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W3907.jpg,426,240,gun,68,0,372,172,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W3909.jpg,426,240,gun,98,95,264,199,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W3910.jpg,426,240,gun,74,85,269,209,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W3914.jpg,426,240,gun,18,64,124,233,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W3915.jpg,426,240,gun,94,109,153,194,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W3916.jpg,426,240,gun,133,129,290,228,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W3919.jpg,426,240,gun,257,110,348,241,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W3920.jpg,426,240,gun,232,10,428,250,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W3922.jpg,426,240,gun,121,48,343,225,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W3926.jpg,1280,720,gun,314,169,1244,692,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W3929.jpg,1280,720,gun,138,309,415,706,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W3930.jpg,1280,720,gun,239,0,1069,480,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W3931.jpg,1280,720,gun,295,0,1094,542,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W3933.jpg,1280,720,gun,295,171,870,604,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W3934.jpg,1280,720,gun,284,147,1246,696,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W3935.jpg,426,240,gun,190,76,276,235,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W3936.jpg,426,240,gun,217,76,375,174,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W3938.jpg,264,191,pistol,0,14,172,143,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W3940.jpg,426,240,gun,187,104,370,220,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W3941.jpg,426,240,gun,192,96,380,221,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W3944.jpg,1280,720,gun,74,219,1183,858,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W3947.jpg,426,240,gun,159,146,332,243,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W3947.jpg,426,240,gun,190,117,287,180,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W395.jpg,480,360,pistol,98,179,185,239,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W3953.jpg,1280,720,gun,34,0,1121,763,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W3954.jpg,426,240,gun,127,55,241,242,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W3957.jpg,426,240,gun,119,119,200,239,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W3960.jpg,1024,926,pistol,642,92,1023,391,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W3962.jpg,426,240,gun,157,74,232,121,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W3963.jpg,1280,720,gun,33,125,999,744,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W3969.jpg,1280,720,gun,57,149,1139,843,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W3971.jpg,426,240,gun,210,81,301,221,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W3975.jpg,426,240,gun,167,105,240,212,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W3976.jpg,426,240,gun,168,90,335,209,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W3978.jpg,426,240,gun,100,70,260,190,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W3979.jpg,426,240,gun,167,3,315,238,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W398.jpg,1086,610,pistol,42,182,455,549,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W3982.jpg,426,240,gun,219,41,374,165,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W3983.jpg,274,184,pistol,44,45,217,179,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W3985.jpg,426,240,gun,173,83,269,143,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W3987.jpg,426,240,gun,131,160,243,234,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W3988.jpg,426,240,gun,20,110,267,275,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W3991.jpg,426,240,gun,37,90,345,273,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W3992.jpg,426,240,gun,57,88,322,276,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W3994.jpg,225,225,pistol,2,9,211,176,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W3995.jpg,1280,720,gun,224,71,538,246,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W3996.jpg,1280,720,gun,294,188,679,465,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4.jpg,240,210,gun,0,123,184,223,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W40.jpg,265,190,gun,22,8,265,168,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4001.jpg,426,240,gun,136,75,257,236,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4003.jpg,426,240,gun,241,84,430,224,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4004.jpg,426,240,gun,166,36,416,178,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4007.jpg,426,240,gun,60,65,269,239,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4008.jpg,426,240,gun,166,74,377,208,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W401.jpg,274,184,gun,38,78,166,153,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4010.jpg,426,240,gun,278,40,365,106,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4011.jpg,426,240,gun,70,38,309,214,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4012.jpg,426,240,gun,123,59,251,175,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4013.jpg,1280,720,gun,0,0,1196,514,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4014.jpg,426,240,gun,61,28,241,135,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4016.jpg,1920,1000,pistol,411,323,1316,980,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4018.jpg,426,240,gun,88,45,421,234,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4019.jpg,426,240,gun,25,87,125,162,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4019.jpg,426,240,gun,170,79,311,196,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4025.jpg,426,240,gun,28,67,185,189,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4026.jpg,426,240,pistol,93,80,173,143,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4027.jpg,283,178,gun,47,0,292,189,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4031.jpg,1280,720,gun,449,87,940,340,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4032.jpg,400,240,gun,104,63,148,123,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4034.jpg,426,240,gun,178,120,296,191,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4035.jpg,426,240,gun,79,0,225,186,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4036.jpg,426,240,gun,207,143,238,191,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4038.jpg,225,225,pistol,11,41,220,214,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4039.jpg,1280,720,gun,564,148,896,330,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4045.jpg,1280,720,gun,526,323,847,505,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4046.jpg,426,240,gun,270,67,372,239,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4047.jpg,426,240,gun,194,0,362,101,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4049.jpg,650,433,pistol,70,122,352,383,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4050.jpg,426,178,gun,240,87,294,179,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4052.jpg,426,178,gun,186,43,271,176,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4054.jpg,426,240,gun,247,5,371,235,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4056.jpg,1280,720,gun,211,138,1049,628,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4058.jpg,1280,720,gun,201,0,998,507,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4059.jpg,1280,720,gun,327,155,1013,545,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4064.jpg,1280,720,gun,299,59,1041,483,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4067.jpg,1280,720,gun,351,14,1132,519,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4068.jpg,1280,720,pistol,369,355,431,413,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4070.jpg,1280,544,pistol,527,420,639,549,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4072.jpg,189,267,pistol,86,21,190,109,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4074.jpg,1280,544,gun,234,195,790,587,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4079.jpg,1280,544,gun,349,135,1022,565,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4080.jpg,1280,544,pistol,95,108,293,236,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4081.jpg,1280,544,gun,134,83,771,551,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4084.jpg,1280,544,gun,523,166,840,389,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4085.jpg,1280,544,gun,523,159,795,333,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4086.jpg,1280,544,gun,225,0,914,510,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4089.jpg,1280,544,pistol,103,0,335,199,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4090.jpg,1280,544,gun,544,90,985,357,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4092.jpg,1280,544,pistol,30,320,225,531,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4093.jpg,1280,544,gun,578,80,786,463,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4095.jpg,1280,544,pistol,461,169,561,281,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4101.jpg,1280,544,pistol,399,245,461,306,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4101.jpg,1280,544,pistol,802,156,841,194,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4104.jpg,1280,544,gun,871,224,1013,382,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4106.jpg,1280,544,pistol,312,235,370,291,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4109.jpg,1280,544,gun,204,200,459,447,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W411.jpg,800,480,gun,144,94,768,438,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4112.jpg,1280,544,pistol,625,269,679,325,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4112.jpg,1280,544,pistol,222,95,292,159,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4114.jpg,1280,544,pistol,570,293,651,383,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4115.jpg,1280,544,pistol,200,161,276,239,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4115.jpg,1280,544,pistol,1204,273,1281,342,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4116.jpg,275,183,pistol,20,52,127,139,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4116.jpg,275,183,pistol,121,93,189,152,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4120.jpg,1280,544,gun,593,25,966,366,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4121.jpg,1280,544,gun,245,188,464,412,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4122.jpg,1280,544,gun,561,165,693,279,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4124.jpg,1280,544,pistol,493,247,560,321,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4125.jpg,1280,544,gun,755,193,1032,364,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4126.jpg,1280,544,gun,243,278,651,556,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4130.jpg,1280,544,gun,380,103,1033,618,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4133.jpg,1280,544,pistol,652,117,728,215,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4134.jpg,1280,544,pistol,487,62,568,178,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4135.jpg,1280,544,pistol,455,30,566,165,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4136.jpg,1280,544,pistol,177,58,440,297,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4138.jpg,1200,1024,pistol,15,90,1167,933,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4139.jpg,1200,678,pistol,85,71,385,618,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W414.jpg,300,168,gun,31,12,292,198,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4140.jpg,1686,949,gun,545,404,801,727,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4141.jpg,1922,950,gun,575,265,790,585,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4142.jpg,1911,945,gun,665,406,1238,835,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4143.jpg,1909,929,gun,455,467,934,906,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4144.jpg,1885,937,gun,974,419,1444,782,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4145.jpg,1913,931,gun,566,283,1120,629,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4146.jpg,1903,917,gun,661,737,1009,960,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4146.jpg,1903,917,gun,418,321,692,509,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4149.jpg,275,184,pistol,195,78,268,129,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4150.jpg,1913,931,gun,0,515,413,925,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4152.jpg,1913,921,gun,300,208,781,899,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4154.jpg,1823,877,gun,223,507,406,614,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4154.jpg,1823,877,gun,207,418,390,525,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4155.jpg,1887,871,gun,754,333,1013,511,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4156.jpg,1817,931,gun,121,448,433,644,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4156.jpg,1817,931,gun,557,777,799,924,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4157.jpg,1915,945,gun,1,460,1062,1087,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4159.jpg,1903,925,gun,398,343,1415,996,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4160.jpg,336,150,pistol,58,53,131,117,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4161.jpg,1913,925,gun,685,407,1205,704,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4164.jpg,1895,871,pistol,1538,83,1871,327,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4165.jpg,1895,915,gun,1471,415,1893,811,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4166.jpg,0,0,gun,423,53,635,273,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4172.jpg,1280,534,gun,183,341,296,529,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4172.jpg,1280,534,gun,401,276,569,534,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4173.jpg,1280,534,gun,324,137,840,579,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4176.jpg,1280,534,gun,139,105,708,542,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4179.jpg,1280,534,gun,461,207,634,508,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W418.jpg,852,480,gun,0,127,595,550,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4180.jpg,1280,534,gun,256,50,889,512,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4182.jpg,1024,683,pistol,117,48,922,725,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4184.jpg,1280,534,gun,675,205,943,380,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4188.jpg,1280,534,gun,311,120,712,539,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4189.jpg,1280,534,gun,217,228,357,356,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W419.jpg,594,397,gun,2,0,592,350,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4190.jpg,1280,534,gun,108,65,721,512,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4192.jpg,1280,534,gun,467,130,753,410,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4195.jpg,1280,534,gun,257,0,1216,569,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4197.jpg,1280,534,gun,232,115,599,390,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4198.jpg,1280,534,gun,333,195,885,603,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W420.jpg,300,168,gun,15,17,298,190,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4200.jpg,1280,534,gun,525,102,890,342,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4202.jpg,1280,534,gun,339,23,1288,631,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4203.jpg,1280,534,gun,334,31,1135,604,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4208.jpg,1280,534,gun,185,269,573,543,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W421.jpg,247,204,gun,12,28,230,187,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4212.jpg,1280,534,gun,720,241,890,531,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4215.jpg,1280,534,gun,747,93,979,480,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4216.jpg,300,168,gun,170,84,247,141,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4218.jpg,1280,534,gun,243,180,674,552,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4219.jpg,1280,534,gun,739,298,1064,484,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4221.jpg,1280,534,gun,457,258,650,502,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4224.jpg,1280,534,gun,415,0,1029,432,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4225.jpg,1280,534,gun,239,0,951,504,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4226.jpg,1280,534,gun,289,250,568,545,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4233.jpg,1280,534,pistol,402,358,506,433,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4235.jpg,1280,534,pistol,316,140,438,259,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4236.jpg,1280,534,pistol,700,260,769,311,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4237.jpg,1280,534,pistol,713,345,864,437,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W424.jpg,275,183,pistol,26,11,255,190,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4244.jpg,1280,534,pistol,448,363,523,472,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4246.jpg,1280,534,pistol,420,127,598,267,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4249.jpg,251,201,pistol,2,108,64,157,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4250.jpg,1280,534,pistol,589,448,737,554,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4251.jpg,1280,534,pistol,805,255,858,318,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4253.jpg,1280,534,pistol,136,204,412,465,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4254.jpg,1280,534,pistol,192,350,337,533,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4255.jpg,1280,534,pistol,395,235,554,372,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4256.jpg,1280,534,pistol,410,96,572,239,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4258.jpg,1280,534,pistol,424,272,625,421,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4260.jpg,281,179,pistol,0,95,75,150,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4265.jpg,1280,534,pistol,778,179,898,295,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4266.jpg,1920,820,gun,902,116,1462,840,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W427.jpg,318,159,gun,192,10,255,49,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4270.jpg,1920,820,gun,78,0,1312,951,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4272.jpg,1920,820,gun,408,164,1464,944,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4281.jpg,1920,820,gun,114,276,637,601,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4282.jpg,1200,536,pistol,572,217,735,336,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4283.jpg,1920,820,gun,143,251,649,582,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4286.jpg,1920,820,gun,628,147,1730,875,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4287.jpg,1920,820,gun,36,0,1525,796,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4288.jpg,1920,820,gun,149,10,1310,807,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4289.jpg,1920,820,gun,305,404,974,796,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4291.jpg,630,420,gun,10,105,515,432,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4298.jpg,1920,1080,gun,118,637,726,1023,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4299.jpg,1920,1080,gun,146,407,325,689,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4300.jpg,1920,1080,gun,140,389,291,648,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4301.jpg,1920,1080,gun,1058,398,1242,741,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4303.jpg,1920,1080,gun,1025,389,1189,654,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4308.jpg,1920,1080,gun,1175,489,1545,1057,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W431.jpg,259,194,gun,60,85,109,112,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4310.jpg,1920,1080,gun,699,85,1549,1067,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4312.jpg,1920,1080,gun,583,469,873,907,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4315.jpg,1920,1080,gun,503,349,1921,1211,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4317.jpg,1920,1080,gun,627,257,1888,1028,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4319.jpg,1920,1080,gun,0,358,1026,1014,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W432.jpg,300,168,gun,53,29,264,149,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4320.jpg,1920,1080,gun,191,177,935,928,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4325.jpg,1920,1080,gun,519,6,1916,982,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4326.jpg,1920,1080,gun,285,226,1622,1032,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4329.jpg,1920,1080,gun,702,191,1769,788,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W433.jpg,299,168,gun,43,16,278,164,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4330.jpg,1920,1080,gun,929,181,1573,1051,7
C:\Users\Nazeef Ul Haq\Downloads\New folder\oriented\W4331.jpg,1920,1080,gun,612,439,1617,1060,7
